id, x, y, freq, label
5093, -28.592791, 51.268768, 10, pri
5094, -19.300262, 32.627296, 10, rink
5095, 60.824291, -3.498960, 0, handcu
5096, -18.655210, 53.249317, 10, booked
5097, 57.520840, -16.244892, 6, discretion
5098, 50.254433, -30.106478, 6, cowboy
5099, 64.187080, -5.321225, 8, trucks
5100, -8.254687, -49.665863, 40, meyerding
5101, 39.137646, 24.558630, 6, protester
5102, -3.692813, -31.033247, 76, conference
5103, -8.317868, 60.726936, 10, jr
5104, -16.324856, -49.413696, 48, ywca
5105, -22.346745, 33.522285, 12, slipper
5106, 30.710791, 25.824865, 8, historic
5107, -0.415485, 48.230831, 8, lesser
5108, 46.207703, -9.776830, 8, annex
5109, 63.707428, -24.752031, 6, doubled
5110, 59.984943, 11.338777, 6, spotlight
5111, -43.544182, 17.453529, 16, del
5112, -46.444302, -26.588646, 18, phyllis
5113, -45.409645, -25.759546, 22, lyon
5114, 3.290686, 39.321526, 8, bilitis
5115, 26.710825, 43.967346, 10, unlikely
5116, 51.831264, -28.204916, 0, emilio
5117, 48.529388, -43.199696, 4, promiscuity
5118, -51.265862, 41.058826, 12, gatherings
5119, 42.628414, 41.961430, 6, lems
5120, 17.276937, 42.412895, 10, forum
5121, 41.987965, -43.707264, 6, discrimina
5122, 63.389721, -14.486351, 6, pleas
5123, 7.124337, 52.068195, 8, valuable
5124, 21.894129, 58.259563, 10, professors
5125, 44.197205, 27.205839, 6, slope
5126, 57.702213, -27.338743, 8, trolley
5127, -29.982399, 51.631660, 12, chautauqua
5128, -14.408845, 46.204418, 6, meany
5129, 53.425232, -18.293667, 8, clever
5130, -48.156876, 28.405867, 6, yukon
5131, 14.451920, 35.175858, 10, exposition
5132, 40.885891, -7.305693, 6, representing
5133, -21.542906, -49.696121, 34, arts
5134, 51.038303, -2.426531, 6, weary
5135, 53.569557, -38.821629, 6, expo
5136, 17.274355, 28.189711, 10, volunteering
5137, 34.604885, 44.499081, 12, auxiliary
5138, -49.800789, 27.868591, 10, lined
5139, 6.658885, 67.146011, 6, arrangement
5140, -6.117140, -54.405300, 36, ann
5141, 29.781683, 24.182493, 8, schwiesow
5142, -49.711128, -29.414566, 22, developers
5143, 54.530746, 10.529065, 6, antiwar
5144, -47.868614, -40.239170, 0, ces
5145, 32.253418, 38.845890, 8, notices
5146, 47.468544, -46.217796, 16, boards
5147, 31.600012, 60.620377, 8, unpleasant
5148, -10.702884, -15.140846, 84, pandora
5149, 23.024199, 26.480738, 10, troubles
5150, 47.920605, -1.938351, 6, rachel
5151, 40.876320, -9.005074, 6, dasilva
5152, 43.673512, 21.072947, 6, wasted
5153, -28.786879, 30.945896, 16, struggling
5154, 43.611328, -44.838112, 6, prevalent
5155, -43.717068, 17.524122, 14, dyke
5156, 58.524254, 8.196456, 6, hurled
5157, 26.934996, 46.472813, 10, valid
5158, 59.091774, 33.571888, 6, vari
5159, -59.701580, -2.064771, 16, discussing
5160, -24.940817, 54.724823, 12, trust
5161, 57.518803, 23.947216, 0, erences
5162, 60.663387, -10.554120, 8, gwa
5163, 30.060068, 27.631573, 10, fol
5164, 52.747620, 0.661634, 6, lowing
5165, 64.911720, -15.896562, 6, permanent
5166, 44.043808, -42.202343, 6, daytime
5167, 8.478780, 43.974575, 8, explaining
5168, -42.023167, 17.783319, 20, hidden
5169, 49.836182, -31.862490, 6, surfaced
5170, -39.046722, 37.695316, 8, hassl
5171, -40.530132, 31.776161, 12, forcing
5172, 48.370449, -3.116868, 10, stereotype
5173, 59.525883, 35.571945, 8, tend
5174, 65.051338, -13.900039, 6, ization
5175, -43.700825, -26.936701, 26, controversy
5176, 47.134327, -27.159676, 6, redbook
5177, 1.772019, 51.795837, 8, occasional
5178, 30.281710, 20.873568, 6, crit
5179, 51.730404, 36.097137, 4, tempered
5180, -56.168407, 12.831192, 10, diane
5181, -54.926460, -30.008608, 22, winslow
5182, 63.388191, 15.444031, 6, housewife
5183, 46.689484, -36.158428, 6, counselor
5184, 38.830891, 31.051931, 6, inappropriate
5185, 56.544044, -10.708551, 8, adjust
5186, -3.551759, 35.917431, 12, rap
5187, 31.695908, 23.526157, 6, dynamic
5188, -21.539150, 50.301113, 14, lit
5189, 47.536667, -2.588053, 6, poetry
5190, -27.561140, 35.474720, 10, copies
5191, 59.115681, 23.290567, 6, stumbled
5192, -26.886669, 35.422901, 14, cr
5193, 45.200222, -10.279964, 6, nication
5194, 55.595699, -32.401905, 6, structured
5195, -33.857117, 49.955997, 10, explosion
5196, -46.141781, 8.558371, 18, johanna
5197, 56.153667, 29.481524, 6, oppressive
5198, 43.167065, 19.792068, 6, requires
5199, 50.342999, -43.412800, 6, attraction
5200, 76.064987, -14.521972, 6, revelation
5201, 58.246315, 33.419113, 6, gen
5202, -40.032402, 40.733845, 8, blend
5203, 55.388893, -42.011559, 6, sus
5204, 6.479203, 33.254181, 16, division
5205, -40.366531, 19.988302, 20, clout
5206, 61.947910, 6.308017, 6, anywhere
5207, -42.340672, 21.753008, 14, web
5208, -15.115685, 45.227558, 10, countless
5209, 17.307598, 23.250244, 10, dated
5210, -53.527515, -28.531950, 18, grocery
5211, 58.901085, -2.111694, 8, bread
5212, 26.053175, 15.867432, 10, grains
5213, 48.025925, -2.251827, 8, consumers
5214, 36.864933, 33.365494, 8, buying
5215, 44.694393, -51.102165, 6, gwen
5216, -46.419834, 6.145888, 20, team
5217, -38.898502, 43.735924, 14, wonderful
5218, -52.653999, -27.979881, 20, energy
5219, -10.510890, 41.631107, 10, tears
5220, 38.157295, 23.424185, 10, besides
5221, -33.016129, -47.480492, 24, lois
5222, -11.715852, -60.626904, 36, thetford
5223, 46.753670, -37.171314, 6, fremont
5224, -42.494484, 34.578819, 14, cuba
5225, 63.940063, -25.241573, 6, cane
5226, -11.024617, 41.738899, 8, coven
5227, -13.052731, -3.751106, 162, jan
5228, -29.867825, -39.149086, 40, denali
5229, 75.362747, -15.239446, 2, gra
5230, 54.343956, -21.000235, 6, aired
5231, 1.312303, -21.708328, 64, feminists
5232, 6.050833, 33.211571, 12, embarrassed
5233, -19.970133, 61.408024, 12, resolution
5234, 29.898605, 51.296719, 8, dragged
5235, 51.011116, -21.220879, 6, proposing
5236, 22.939850, 47.643414, 8, coordinator
5237, 18.588917, 47.214546, 8, rout
5238, -55.318207, 29.142200, 12, sexism
5239, 16.353710, 42.500675, 8, hierarchies
5240, 65.529968, -11.867572, 6, parliamentary
5241, -53.687073, 4.136389, 14, socialism
5242, -48.979053, -22.864630, 18, socialists
5243, 53.200100, 25.265635, 6, rejecting
5244, 19.297148, 46.831764, 8, lacking
5245, 57.470554, -0.946420, 6, relevance
5246, 22.730947, 40.859783, 6, swp
5247, 40.067364, 4.374944, 6, unwritten
5248, 58.278301, 14.277793, 6, reversed
5249, 51.725475, -7.844900, 6, fsp
5250, -27.744629, 49.897564, 12, bottom
5251, 47.458885, -19.273380, 6, hillside
5252, -20.819363, -51.646889, 34, sam
5253, -21.221960, -50.201859, 34, deaderick
5254, 8.714139, 41.718121, 12, barnes
5255, 7.812338, 39.675892, 8, docekal
5256, -17.791948, 42.634636, 8, capitalist
5257, 60.001572, -32.512543, 6, wages
5258, 27.386538, 51.415245, 8, patriarchal
5259, 21.060024, 41.434647, 6, sep
5260, 56.478176, 32.148201, 6, trees
5261, -22.490116, 40.124813, 10, debbie
5262, 42.485641, 17.402525, 6, circulate
5263, -8.447548, 48.756626, 8, pamphlets
5264, 75.542534, -17.012802, 6, ist
5265, 53.568455, 29.415203, 8, destroy
5266, 59.157368, -22.628778, 6, cautiously
5267, 27.817520, 26.850409, 6, oppo
5268, -17.252199, 57.725056, 8, agents
5269, 18.018749, 35.742939, 8, proven
5270, 19.986298, 41.039261, 8, privilege
5271, 36.609665, 23.128822, 8, oppressed
5272, -50.687572, -2.992391, 20, gorgons
5273, -45.928822, 48.149841, 16, identify
5274, 62.632812, -5.826812, 6, tations
5275, 52.306293, -21.627081, 6, divisions
5276, 59.710659, -33.696785, 6, strained
5277, 14.768065, 23.826929, 12, flash
5278, 39.230045, -2.617325, 8, mainly
5279, 63.908268, -22.919645, 6, tonight
5280, 65.214386, 11.447844, 0, fashioned
5281, -32.603786, -53.347469, 24, healthy
5282, -47.993011, 11.366155, 10, racist
5283, -0.994101, 47.765732, 8, empha
5284, 20.236149, 40.818035, 6, sized
5285, 45.905788, -10.997410, 6, spray
5286, -13.745653, 52.015892, 10, slogans
5287, -29.408600, -38.793762, 34, editorial
5288, 9.549056, 28.119200, 12, coordinating
5289, 61.821022, -37.781887, 6, cooperation
5290, 64.213142, -4.339810, 6, toll
5291, 7.779673, 39.067375, 12, tactics
5292, 45.708767, 3.191253, 2, hitler
5293, 5.683469, 37.640572, 8, femi
5294, -33.778500, 36.941620, 10, painting
5295, -47.148266, -24.464355, 22, friedan
5296, 41.177711, 33.274750, 6, barely
5297, -0.946533, 47.810345, 6, marched
5298, -47.518677, 8.210380, 14, protesters
5299, 19.472208, 33.453140, 8, silently
5300, 55.124660, -40.908936, 6, cheered
5301, 44.093464, -12.456688, 6, proud
5302, -3.245858, 36.694584, 10, lavender
5303, 31.016184, 23.348457, 4, enemies
5304, 48.083046, 7.496911, 6, prompting
5305, 32.095592, 22.400555, 8, moms
5306, -15.825563, 47.309383, 8, patriarchy
5307, -58.713409, 30.647608, 16, nursing
5308, 46.471012, -51.274746, 6, shower
5309, 57.673958, -43.197754, 6, crazy
5310, 51.344788, 8.449187, 12, miracle
5311, 78.682503, -16.400095, 6, praying
5312, 24.831245, 21.158968, 6, prayer
5313, 40.204937, 34.362778, 6, condemnations
5314, 43.349350, 42.650810, 8, lust
5315, 56.672028, 26.273153, 6, pentecostal
5316, 64.431664, -21.526955, 6, eled
5317, -26.797728, 29.363483, 12, lord
5318, 45.333836, -47.229904, 6, coincidence
5319, 38.395523, 25.903229, 6, divorced
5320, -33.652866, 52.875069, 8, tody
5321, -42.422035, 41.959946, 8, citing
5322, 18.482920, 40.623329, 6, harmful
5323, 30.851202, 47.800205, 8, dining
5324, 35.767323, 33.111916, 6, nancy
5325, -27.460583, 47.777637, 10, kaplan
5326, 12.122716, 53.206711, 8, harvard
5327, 54.887447, 22.728977, 6, kaufman
5328, 61.369091, -29.947046, 6, adjusted
5329, 4.400910, 48.914330, 10, withdraw
5330, 5.673854, 57.528301, 12, proper
5331, -52.307941, 41.392780, 6, noe
5332, 31.252924, 26.118462, 14, flesh
5333, 25.608070, 29.951612, 10, demonstrate
5334, -37.038170, 31.499056, 16, severe
5335, -24.595842, 25.657267, 22, paynter
5336, 59.392490, 36.560452, 2, ine
5337, 15.954472, 53.595036, 6, triangles
5338, 26.489697, 28.230793, 10, skin
5339, 50.803627, 7.472326, 2, yellow
5340, 30.835855, 46.102818, 6, philosophical
5341, 28.884857, 19.618076, 6, upcoming
5342, 39.421204, 38.194141, 6, volun
5343, 19.828938, 39.342304, 12, donors
5344, 25.937849, 28.584566, 6, album
5345, -6.012051, 43.122051, 10, intention
5346, 57.808949, 23.711517, 6, insight
5347, -46.148975, 35.962975, 10, ackley
5348, 24.438227, 36.288475, 6, conclusion
5349, 29.229877, 20.471407, 8, bias
5350, -39.920303, 43.101166, 12, harm
5351, 65.594948, 13.189800, 6, pains
5352, 2.417958, 51.362129, 8, bryher
5353, 43.821819, -12.329749, 6, unified
5354, 50.138672, -1.933230, 6, combine
5355, 47.218472, -10.658007, 6, ular
5356, -56.307533, 11.713872, 18, lunches
5357, -27.886017, 32.132526, 12, talks
5358, 62.635780, -4.875535, 8, strength
5359, -57.137707, 33.683311, 12, summits
5360, 34.025291, 51.730957, 6, shallow
5361, 54.821224, -17.281002, 6, noticing
5362, 59.119427, -42.964691, 0, erently
5363, 58.112263, -6.397652, 8, summit
5364, 1.725610, 50.404121, 10, wealthy
5365, 41.442753, 25.199587, 8, locations
5366, 65.881866, -19.587324, 8, peak
5367, 73.380432, -11.398453, 6, purchased
5368, 46.631325, -3.570258, 10, brothers
5369, -5.139967, -19.903847, 142, renton
5370, 53.610191, -23.321217, 6, residence
5371, -8.903177, 60.386665, 10, thirteenth
5372, 55.330315, 18.029846, 6, fifteenth
5373, -44.981453, 27.220152, 18, sixteenth
5374, 56.809994, 7.062321, 4, pocket
5375, 40.635525, 13.751005, 4, polish
5376, -17.295094, 53.946888, 12, irish
5377, 42.645359, 0.594688, 8, orthodox
5378, 61.290852, -37.336014, 10, religions
5379, -8.773013, 54.506634, 8, recovery
5380, -50.014446, 5.720749, 18, halfway
5381, -55.989235, 29.103035, 12, alcoholics
5382, -49.678051, 16.574800, 18, scs
5383, 48.825623, 18.742405, 6, ideological
5384, -47.293964, 43.294861, 20, clients
5385, 59.981518, -30.572695, 6, recruited
5386, 2.175227, -26.589502, 62, johnson
5387, 66.622826, -13.314860, 6, appointments
5388, -15.560770, 43.704746, 14, lesson
5389, 54.478294, -19.421408, 6, ser
5390, 20.062155, 32.743484, 8, enthusiastic
5391, 57.684330, -15.813943, 8, certification
5392, 43.044891, -0.772364, 6, tricky
5393, 32.177738, 35.375885, 0, master
5394, 30.586798, 31.692699, 10, thesis
5395, -15.353598, 42.314453, 10, eral
5396, -26.408869, 51.123234, 8, intolerance
5397, -33.167591, 30.816242, 12, rae
5398, -49.556953, -11.827003, 20, larson
5399, 60.319195, -10.254548, 6, unteer
5400, 66.708954, -3.768060, 6, convert
5401, -58.441799, -0.643678, 10, gasoline
5402, 38.670551, 40.535946, 10, disturbed
5403, -6.985569, -42.465614, 60, sirico
5404, -22.001118, 42.148376, 12, ordained
5405, 3.310616, 67.292252, 10, sessions
5406, -52.066418, -44.993126, 18, spirit
5407, 37.882610, 30.955904, 6, presbytery
5408, 32.027309, 54.068825, 8, gag
5409, -27.536240, 57.618977, 12, blessings
5410, -20.036844, 48.581757, 12, existed
5411, 43.683525, -45.036255, 6, gregation
5412, 56.005123, -34.174347, 6, fundamentalists
5413, 64.026306, 1.156838, 6, wayward
5414, -8.390156, 42.321865, 10, pray
5415, 50.712856, -29.652328, 6, healer
5416, -9.250747, 41.414501, 8, reprinted
5417, 45.209454, 19.025278, 6, troy
5418, 12.011416, 25.554867, 14, metropolitan
5419, -42.603382, 1.945732, 24, mcc
5420, -24.346415, -51.285873, 40, methodist
5421, 45.227425, 28.373854, 8, laity
5422, 18.873465, 51.326809, 6, christianity
5423, -30.482914, 34.690628, 16, methodists
5424, 22.983431, 19.198853, 8, blessing
5425, 20.704842, 24.441082, 16, earl
5426, -26.781767, 26.416252, 16, hansen
5427, -6.402879, 41.427265, 14, carmelite
5428, -44.289036, 1.805535, 30, monastery
5429, -20.361164, 54.529339, 14, personally
5430, -42.867001, 46.207306, 12, surrounded
5431, 18.086384, 49.637062, 8, fence
5432, -23.086908, 58.510677, 16, vacant
5433, -9.554328, -46.917706, 56, dubay
5434, -2.709205, -4.855783, 94, bishop
5435, 58.296135, 2.512464, 4, synanon
5436, 49.230625, -36.358315, 8, oakland
5437, -8.196589, 47.217335, 8, aggressive
5438, 30.313894, 40.277939, 4, seminary
5439, 44.705036, -47.605068, 6, unitarian
5440, 43.260494, 22.009516, 6, addiction
5441, -23.858385, -56.560974, 38, baird
5442, -51.109444, 33.347675, 8, alcoholism
5443, 53.875935, 5.579422, 6, trast
5444, 56.287807, 22.677795, 6, clinical
5445, 45.349682, 39.157604, 8, rehabilitation
5446, 54.252579, -22.829296, 6, intensity
5447, 49.048801, 17.495111, 10, distinction
5448, 59.035389, -22.605221, 6, representation
5449, 47.501411, -16.189850, 10, investigated
5450, -33.324120, 50.150089, 12, contacts
5451, -22.927782, 31.012068, 12, grants
5452, 55.188732, -1.359711, 6, supervision
5453, -22.760799, -49.450741, 40, shilts
5454, 39.591785, -4.092986, 6, outsider
5455, -19.212461, 37.339386, 14, tired
5456, 69.911499, -21.988539, 6, addict
5457, -54.241192, -47.363583, 30, die
5458, 29.761553, 31.248388, 14, resident
5459, 33.397572, 41.046047, 6, massive
5460, 61.377045, 11.423528, 4, gable
5461, 34.467789, 37.677811, 8, yard
5462, 56.007828, -23.649101, 6, trench
5463, 63.326691, 6.987442, 6, occupants
5464, 42.039242, -39.038147, 6, charna
5465, 14.384307, 25.234938, 12, klein
5466, 50.420414, 25.286926, 6, dirty
5467, -32.209446, 48.088989, 6, posts
5468, -13.697453, 36.439617, 6, wooden
5469, -50.143242, 29.559063, 6, stained
5470, -56.375938, 10.258161, 20, posters
5471, -17.315584, 32.885571, 10, announcing
5472, 44.025143, -36.163422, 4, seekers
5473, -53.490864, -5.058295, 16, rising
5474, 41.572498, 17.716370, 8, cherry
5475, 48.209122, -47.307472, 6, mount
5476, 5.605553, 59.024197, 8, tacky
5477, -14.677121, 40.275703, 22, geoff
5478, -48.340160, 16.954288, 22, manasse
5479, 46.744678, -49.852558, 6, popularity
5480, -23.461147, 40.159939, 12, monthly
5481, -47.234451, 16.422459, 14, seling
5482, -23.982319, 32.639896, 10, campground
5483, -31.841045, 48.494064, 10, gcc
5484, -29.416328, 23.725965, 16, broom
5485, 40.535641, -8.924742, 6, advise
5486, 3.150436, 52.669788, 10, ning
5487, 43.360699, -5.799145, 6, factions
5488, 56.202091, 20.778225, 4, pedestrian
5489, -11.439945, 60.127838, 10, zoning
5490, -45.354004, 29.362196, 16, homeowners
5491, -39.118019, 37.410679, 22, counted
5492, 47.880234, -39.902828, 6, priority
5493, 52.796135, 21.689796, 6, generate
5494, -12.968860, -62.437172, 36, parking
5495, 49.394627, 3.311646, 6, feud
5496, 51.839092, -26.217068, 6, slate
5497, 49.729042, -45.883472, 6, enormous
5498, 65.456955, -0.413550, 6, routed
5499, -15.522418, 53.266647, 8, smhi
5500, 12.333818, 54.700836, 6, variance
5501, 42.937809, -10.060426, 6, pitched
5502, 46.654739, -46.107201, 6, bordered
5503, 60.440132, 8.296899, 8, enforce
5504, 35.196613, 47.120651, 6, foes
5505, 56.730778, -17.164333, 6, administrative
5506, -35.222771, -35.998257, 40, coalition
5507, -39.336899, -47.773071, 40, antidiscrimination
5508, -6.275569, 49.589287, 12, parks
5509, 45.688751, 27.216608, 6, patrols
5510, 33.465130, 47.106461, 6, irving
5511, -41.480476, 42.189686, 12, berlin
5512, 31.334333, 38.270111, 0, rmation
5513, -30.126554, 27.487295, 8, hip
5514, 2.624644, 60.328323, 10, eliminating
5515, -55.045502, -1.920318, 22, dick
5516, -25.564884, -59.646191, 28, snedigar
5517, -30.272192, -54.797321, 24, lowry
5518, 31.674725, 36.149857, 0, owens
5519, 46.673256, -25.151941, 10, branch
5520, -57.557575, 6.746604, 16, valley
5521, 48.496780, 18.502794, 8, ranch
5522, 67.167267, -11.537519, 8, warn
5523, 59.126644, 16.517754, 8, element
5524, -51.738937, -15.102902, 20, stone
5525, -48.496021, 17.746824, 12, backed
5526, 16.625517, 50.620628, 6, negotiations
5527, 45.902676, 15.995503, 8, reasoning
5528, 45.231159, -34.378010, 6, funds
5529, 54.170811, -40.004673, 6, faggots
5530, 65.646675, -30.875668, 6, contro
5531, 65.636253, -30.885296, 6, versial
5532, -42.150318, 1.975588, 22, pastor
5533, -34.006599, 45.427578, 12, woodworth
5534, -45.551163, -41.949226, 26, liberal
5535, -37.161549, -30.679958, 36, ruppert
5536, 62.374763, -26.737629, 6, cutting
5537, 74.718597, -11.518281, 6, sacraments
5538, 50.940773, 19.663073, 6, senior
5539, 2.052675, 51.767044, 8, ritchey
5540, -8.596456, 50.332870, 6, ful
5541, 45.540901, -24.275785, 6, neutral
5542, -26.918493, 31.923807, 18, barton
5543, 59.550167, -17.489700, 8, attributed
5544, -43.259987, 5.491144, 18, th
5545, 49.556862, -47.740967, 6, pour
5546, 29.455357, 46.628170, 8, cated
5547, 61.689320, 1.938187, 6, residential
5548, 73.626968, -11.443264, 6, heyday
5549, -18.756140, 41.597809, 12, achieved
5550, 58.823586, -35.641022, 8, bastille
5551, -55.541470, 1.355686, 14, julia
5552, -51.742390, 12.021517, 12, kissel
5553, 49.866573, 22.727146, 8, florida
5554, -24.273912, -66.229492, 38, bauman
5555, -31.304281, -44.433048, 24, drive
5556, -43.927177, 36.365799, 16, kissels
5557, 56.574261, -28.693083, 6, debating
5558, -51.037910, -44.566292, 22, lots
5559, 35.475208, 38.284496, 8, trict
5560, -39.535431, -31.909006, 26, pittsburgh
5561, 24.245317, 50.128738, 6, hanging
5562, 24.768745, 26.696592, 8, shoppers
5563, 54.154922, 2.814994, 6, restau
5564, 54.408428, 8.994273, 6, rant
5565, 40.034302, 34.988518, 6, sinking
5566, -22.607693, 49.280914, 10, mall
5567, 44.914391, 27.002089, 8, atop
5568, -55.679676, -7.003799, 12, morris
5569, -32.311501, -54.764618, 26, hart
5570, -13.020764, -61.966019, 36, cannon
5571, 50.160645, 5.971270, 6, confetti
5572, 35.818913, 11.870487, 6, eve
5573, 19.805435, 55.639847, 10, teenage
5574, 27.528563, 49.605717, 6, wad
5575, 52.287617, 27.228064, 8, barrel
5576, 4.012433, 42.738930, 12, laughing
5577, 8.635144, 50.668907, 6, gunpowder
5578, 45.980175, -28.867395, 6, boom
5579, 10.567524, 38.892136, 10, internal
5580, 49.148224, -30.570467, 6, communica
5581, -0.744740, 69.793961, 12, discriminating
5582, 38.233971, 44.496105, 0, ected
5583, 43.418312, 15.594021, 6, occa
5584, 31.925854, 23.962339, 6, sional
5585, 5.388626, -14.665030, 80, blood
5586, 54.976372, -41.365353, 4, buckley
5587, 31.938156, 51.845062, 8, fingers
5588, 56.115314, -8.227391, 6, rushed
5589, 21.022968, 24.665165, 8, surgery
5590, 55.474262, 2.638407, 6, damage
5591, 77.767532, -16.674360, 6, wheelchair
5592, 68.792763, -13.170225, 6, housemates
5593, -55.681049, 32.142574, 14, jewett
5594, 66.824188, -10.442228, 6, conveniently
5595, 30.703293, 40.490452, 10, securing
5596, 66.472252, -13.479463, 6, worthwhile
5597, 50.660576, -5.961823, 6, stunned
5598, -42.872982, 1.190147, 20, shooting
5599, -23.892309, -61.847584, 34, nesser
5600, -14.021111, 54.925812, 6, villa
5601, 45.614025, 42.635303, 12, splashy
5602, -33.541866, 47.867859, 12, skeptical
5603, 45.929195, 26.789165, 10, discos
5604, -30.130356, 32.185558, 12, dancers
5605, 53.519848, -4.344524, 8, dreams
5606, 42.776325, 42.339767, 6, flashy
5607, 58.415840, 3.852099, 8, ation
5608, 41.009258, -3.872875, 6, draws
5609, 46.408306, -45.573227, 6, spider
5610, -56.043987, 29.352373, 10, decker
5611, 51.118111, 21.266920, 8, buses
5612, 8.310721, 40.746006, 8, erosexuals
5613, 63.913280, 17.641001, 8, fortune
5614, 41.686909, 34.410061, 10, decline
5615, 14.243636, 37.233761, 8, host
5616, 39.437477, -8.020458, 8, leonard
5617, 52.353062, -22.691963, 6, viaduct
5618, 57.778156, -10.426727, 6, muscular
5619, 33.043732, 38.575111, 2, tanker
5620, -55.025990, 29.534729, 10, trailer
5621, -21.335670, 52.089985, 8, gallons
5622, 58.028656, 5.656535, 6, crashed
5623, 38.102894, 23.586882, 6, fiery
5624, -27.696266, 35.160664, 12, hearings
5625, 44.636040, -25.726376, 10, chiefs
5626, -1.363366, 57.452824, 10, floyd
5627, 14.496084, 52.418293, 6, buzz
5628, 38.899868, 34.248096, 6, briefly
5629, -23.945227, -60.758076, 30, moore
5630, 54.131226, -10.114618, 8, kennedy
5631, 45.030701, -49.921181, 6, maneuvered
5632, 23.062027, 28.034180, 14, educators
5633, 32.129578, 54.839478, 8, virtually
5634, 49.564571, -27.016859, 6, discipline
5635, 56.736610, -22.431160, 6, stern
5636, 49.457661, -38.637367, 6, forceful
5637, 53.053932, 8.740330, 8, destruction
5638, -3.606665, 61.285366, 6, slade
5639, -50.396423, 17.981867, 10, gorton
5640, 54.083977, -15.612175, 8, charities
5641, 21.959026, 56.522938, 10, persuasion
5642, 51.671364, 35.042435, 8, domino
5643, 1.906529, 55.925179, 8, inves
5644, 19.551712, 21.066851, 6, hero
5645, 54.247253, -36.465965, 6, topless
5646, -56.406391, -12.620267, 18, squad
5647, 70.908676, -7.402677, 8, combating
5648, 60.081394, 6.765712, 6, hallways
5649, 36.338642, 52.427769, 8, concede
5650, 39.176266, 45.804790, 8, unnecessary
5651, 52.468250, -21.393049, 6, andrus
5652, 48.827919, -42.145927, 6, towards
5653, 23.855896, 27.544933, 8, jaywalking
5654, 61.650688, -21.540350, 6, cowen
5655, -37.980534, -33.487957, 26, karen
5656, 62.380920, -17.461056, 6, raible
5657, 45.279030, 4.238287, 8, lieutenant
5658, -26.815920, 46.595493, 8, spock
5659, -9.269979, 33.328686, 16, harbaugh
5660, 47.089310, -16.944267, 6, liberties
5661, 8.674178, 43.814781, 10, montague
5662, -25.897247, -50.468933, 32, mayhew
5663, 45.814243, -26.532919, 6, politely
5664, 34.965412, 32.185276, 12, chanting
5665, -26.424006, 30.670420, 14, commenting
5666, 35.071140, 30.710268, 20, scheduled
5667, -40.975658, 22.860113, 0, ective
5668, 25.314833, 44.726681, 8, arresting
5669, 39.262360, 44.490417, 6, waste
5670, 38.431183, 26.145102, 6, cock
5671, 61.570580, -10.949363, 6, fuck
5672, -21.242453, 31.431612, 12, sweep
5673, 49.765877, -27.027044, 8, unprecedented
5674, 24.123667, 31.028223, 6, rogers
5675, -9.003347, 44.917965, 10, incidents
5676, -29.914829, 24.592810, 12, fountain
5677, -3.105193, 49.408340, 8, inviting
5678, -53.799400, 21.480129, 20, prohibiting
5679, 1.404270, 48.975391, 12, crossed
5680, -27.957853, 35.342022, 12, whenever
5681, -51.727718, -41.921825, 24, elwonger
5682, 55.376888, -41.958988, 6, subtle
5683, 61.842892, 7.403756, 6, dumb
5684, 41.308754, -3.732449, 6, shots
5685, 49.900879, -13.343708, 6, fundamental
5686, -64.303123, -23.817739, 24, jeanette
5687, -0.837705, -32.277878, 58, williams
5688, 18.268690, 47.701698, 6, musical
5689, 61.050201, -7.550858, 4, elect
5690, 57.842667, -12.429333, 6, newcomer
5691, 35.618351, 27.426533, 8, resources
5692, 46.991489, -48.140659, 6, item
5693, 52.431263, -3.027445, 6, picketed
5694, 48.338444, -9.524182, 6, granting
5695, -50.717194, 25.307718, 16, amendments
5696, 22.307976, 41.423088, 6, discrim
5697, 31.718842, 24.733313, 6, depended
5698, -45.523129, 36.551044, 12, tuai
5699, 6.633857, 35.418339, 12, politician
5700, 17.906919, 38.736641, 8, sensitive
5701, -64.334251, -0.097285, 16, count
5702, 60.014446, 9.167121, 6, categories
5703, 50.783947, -2.895375, 8, elderly
5704, 54.025867, 3.791747, 6, companies
5705, 45.927082, -53.228493, 6, intensely
5706, 32.820866, 29.362200, 12, repealed
5707, 64.467972, -3.911795, 6, mal
5708, 65.249420, -25.432722, 8, disorder
5709, 30.425192, 20.729593, 12, criticisms
5710, 42.159603, 6.605512, 4, bell
5711, -51.332535, 24.077705, 12, salvation
5712, 59.532410, -35.727551, 6, complain
5713, 36.415085, 42.311123, 14, municipal
5714, 55.681427, -17.365829, 6, criti
5715, 48.287174, 23.688976, 6, tigation
5716, -49.024872, 7.466059, 22, honor
5717, 46.902882, -42.999786, 6, outraged
5718, 12.452431, 37.969345, 10, brutality
5719, 47.411854, 12.205891, 8, ideology
5720, 67.382088, -25.214310, 10, victimless
5721, 58.074604, 16.326773, 6, costly
5722, -20.774208, -53.047867, 34, hanson
5723, -54.726658, -29.695854, 16, bisha
5724, -26.923250, 26.527065, 18, resign
5725, 47.943520, -25.686502, 6, sunny
5726, -1.417519, 38.138050, 6, ranks
5727, 35.064518, 32.073612, 6, bronze
5728, -5.189036, 40.735409, 12, intelligence
5729, 46.096512, -47.890789, 6, fairness
5730, -66.755432, 23.595591, 18, insurance
5731, 43.959831, -7.822874, 6, successor
5732, 48.463333, -22.854458, 6, ture
5733, -52.824936, 37.437614, 18, candidate
